CO2 (g/s),CO (g/s),HC (g/s),NOx (g/s),vel (mph),fuel (g/s),engine (rpm),elevation (m),phase_num
2.590563,0.041529,0.004288,0.05622,0,0.312,717.35,299.49,1
2.583872,0.040999,0.004313,0.055623,0,0.312,716.875,299.5,1
2.570738,0.040608,0.004337,0.05599,0,0.312,716.775,299.32,1
2.565507,0.040473,0.004328,0.057105,0,0.312,715.675,299.3,1
2.574227,0.040573,0.004291,0.057143,0,0.312,715,299.21,1
2.592126,0.040554,0.004262,0.055457,0,0.312,715.275,299.2,1
2.594249,0.040494,0.004284,0.055414,0,0.312,715.25,299.2,1
2.576734,0.040444,0.004262,0.057136,0,0.312,714.6,299.2,1
2.557486,0.040615,0.004249,0.057922,0,0.312,713.8,299.2,1
2.571,0.040771,0.004208,0.057303,0,0.312,713.175,299.2,1
2.545164,0.04079,0.004184,0.056136,0,0.325,712.925,299.29,1
2.533917,0.040645,0.004161,0.054872,0,0.377,712.775,299.3,1
2.525821,0.040475,0.004165,0.055911,0,0.364,711.65,299.66,1
2.528906,0.040641,0.004144,0.055774,0,0.312,711.45,299.7,1
2.529429,0.040212,0.004183,0.055587,0,0.312,710.3,299.97,1
2.55175,0.039987,0.004184,0.055952,0,0.312,710.175,300,1
2.542641,0.039844,0.004166,0.056314,0,0.312,709.325,300.09,1
2.555722,0.039897,0.004147,0.056047,0,0.312,707.5,300.1,1
2.538942,0.039751,0.004134,0.055711,0,0.312,707.325,300.19,1
2.522085,0.039831,0.00413,0.055191,0,0.312,707.45,300.2,1
2.503666,0.039407,0.004083,0.055819,0,0.325,706.45,300.29,1
2.497746,0.039669,0.004097,0.055407,0,0.364,706.325,300.3,1
2.50841,0.039564,0.004108,0.055121,0,0.312,704.625,300.21,1
2.49083,0.038839,0.004057,0.054677,0,0.312,704.975,300.2,1
2.497075,0.038589,0.004048,0.054512,0,0.312,705.275,300.11,1
2.515526,0.038607,0.004076,0.055626,0,0.312,704.75,300.1,1
2.488978,0.038688,0.004062,0.055368,0,0.312,704.05,300.01,1
2.485586,0.038431,0.004026,0.05505,0,0.312,703.05,300,1
2.508677,0.038523,0.00403,0.055545,0,0.312,703,299.91,1
2.502699,0.038795,0.004049,0.055226,0,0.312,701.95,299.9,1
2.485753,0.038474,0.004036,0.055098,0,0.312,701.675,299.81,1
2.495296,0.038351,0.004034,0.055701,0,0.312,701.275,299.8,1
2.499,0.03807,0.004023,0.054621,0,0.312,701.275,299.8,1
2.499787,0.03774,0.003998,0.054277,0,0.312,701.325,299.8,1
2.498898,0.037494,0.003999,0.054729,0,0.312,699.975,299.8,1
2.491685,0.037687,0.003983,0.055172,0,0.312,699.525,299.8,1
2.477321,0.037916,0.003974,0.055143,0,0.3218,698.325,299.98,1
2.468938,0.037816,0.003985,0.054964,0,0.361,698.675,300,1
2.459148,0.037761,0.003951,0.054028,0,0.361,698.975,300.09,1
2.454345,0.037603,0.003957,0.054625,0,0.361,698.8,300.1,1
2.45261,0.036865,0.003929,0.054258,0,0.3512,698.75,300.01,1
2.430408,0.036829,0.003912,0.054665,0,0.312,696.225,300,1
2.444161,0.036763,0.003931,0.054739,0,0.312,695.275,299.91,1
2.430487,0.03685,0.003946,0.054143,0,0.312,695.55,299.9,1
2.428657,0.037,0.00394,0.054332,0,0.312,695.85,299.81,1
2.433934,0.036788,0.003901,0.054871,0,0.312,695.3,299.8,1
2.432864,0.036957,0.003881,0.054802,0,0.3086,693.1,299.71,1
2.425567,0.03673,0.003832,0.054175,0,0.2984,691.25,299.7,1
2.41923,0.03656,0.003845,0.053848,0,0.312,691.525,299.88,1
2.420673,0.036577,0.003832,0.053301,0,0.312,691.5,299.9,1
2.400226,0.036054,0.003846,0.053786,0,0.312,691.1,300.08,1
2.427875,0.035993,0.003824,0.053607,0,0.312,689.725,300.1,1
2.425773,0.035793,0.003811,0.053904,0,0.312,690.425,300.28,1
2.436079,0.035774,0.003782,0.053401,0,0.312,689.95,300.3,1
2.420567,0.035488,0.003787,0.054041,0,0.312,689.925,300.66,1
2.407886,0.035794,0.003782,0.054384,0,0.2988,689.175,300.7,1
2.386941,0.035722,0.003783,0.054302,0,0.246,688.7,301.15,1
2.390333,0.035904,0.003778,0.053268,0,0.2754,688.45,301.2,1
2.391652,0.035801,0.00376,0.052132,0,0.295,687.45,301.2,1
2.401039,0.035735,0.00376,0.051884,0,0.295,687.55,301.2,1
2.403225,0.035465,0.003785,0.052968,0,0.2852,687.55,301.29,1
2.379553,0.035508,0.003748,0.053026,0,0.2558,686.8,301.3,1
2.375461,0.035402,0.003711,0.053369,0,0.295,686.425,301.3,1
2.397478,0.035501,0.003669,0.053515,0,0.295,685.125,301.3,1
2.394074,0.035566,0.003712,0.052454,0,0.295,685.525,301.21,1
2.385598,0.035133,0.003681,0.052518,0,0.295,684.95,301.2,1
2.36846,0.035053,0.003648,0.053597,0,0.295,684.925,301.2,1
2.397669,0.035448,0.00362,0.053016,0,0.295,683.925,301.2,1
2.379181,0.035279,0.003629,0.052596,0,0.295,684.05,301.2,1
2.371055,0.035065,0.003664,0.051913,0,0.295,683.75,301.2,1
2.363767,0.034711,0.003645,0.0532,0,0.2984,684.05,301.11,1
2.375522,0.035029,0.003635,0.052654,0,0.3086,683.775,301.1,1
2.400324,0.034807,0.003624,0.051901,0,0.295,681.825,301.1,1
2.393496,0.034605,0.00359,0.052355,0,0.295,681.825,301.1,1
2.398239,0.03436,0.003565,0.053493,0,0.295,682.025,301.1,1
2.39082,0.034368,0.003569,0.053351,0,0.295,681.45,301.1,1
2.37518,0.034526,0.00355,0.052641,0,0.295,681.05,301.01,1
2.367525,0.034357,0.003553,0.053068,0,0.295,679.9,301,1
2.380965,0.034388,0.00355,0.053188,0,0.295,679.95,300.91,1
2.37561,0.034303,0.003542,0.052565,0,0.295,680,300.9,1
2.376372,0.033828,0.003546,0.052553,0,0.295,679.55,300.9,1
2.362088,0.033682,0.003549,0.053453,0,0.295,678.85,300.9,1
2.33821,0.033848,0.003515,0.051251,0,0.295,677.325,300.81,1
2.346951,0.033765,0.003471,0.052333,0,0.295,676.95,300.8,1
2.356097,0.03393,0.00345,0.051917,0,0.246,676.725,300.71,1
2.345121,0.033849,0.003449,0.05077,0,0.2754,676.475,300.7,1
2.328646,0.033582,0.003473,0.05148,0,0.295,676.75,300.61,1
2.323116,0.033684,0.00349,0.052297,0,0.2852,676.7,300.6,1
2.34055,0.033788,0.00344,0.051869,0,0.246,676.725,300.51,1
2.358289,0.033407,0.003448,0.052619,0,0.246,675.35,300.5,1
2.367079,0.033115,0.003474,0.052718,0,0.246,674.775,300.5,1
2.33007,0.03298,0.003453,0.051079,0,0.246,675.1,300.5,1
2.324163,0.033133,0.00344,0.052218,0,0.2558,673.5,300.5,1
2.349482,0.033289,0.003426,0.052864,0,0.295,673.675,300.5,1
2.334383,0.033299,0.003411,0.051015,0,0.295,673.9,300.5,1
2.335043,0.032693,0.00339,0.051619,0,0.295,672.725,300.5,1
2.328785,0.03262,0.003377,0.051454,0,0.2852,673,300.5,1
2.318671,0.032982,0.003392,0.051353,0,0.2558,671.675,300.5,1
2.316951,0.032785,0.003392,0.051904,0,0.269,671.7,300.41,1
2.312741,0.032772,0.003366,0.051669,0,0.295,671.725,300.4,1
2.317243,0.032723,0.003346,0.050766,0,0.295,670.95,300.4,1
2.328696,0.032658,0.00332,0.050619,0,0.295,671.275,300.4,1
2.333826,0.032537,0.003322,0.051778,0,0.269,669.8,300.4,1
2.322244,0.032311,0.003301,0.051832,0,0.295,669.875,300.4,1
2.315788,0.032254,0.003292,0.051786,0,0.2852,669.3,300.4,1
2.329125,0.032237,0.003292,0.05166,0,0.246,669.3,300.4,1
2.321066,0.032014,0.00328,0.05102,0,0.2754,669.4,300.49,1
2.315232,0.031893,0.003279,0.050992,0,0.295,668.9,300.5,1
2.291482,0.031772,0.003275,0.051815,0,0.2852,668.975,300.5,1
2.267206,0.031912,0.003274,0.051756,0,0.2428,667.2,300.5,1
2.242604,0.031786,0.003242,0.0495,0,0.2396,666.55,300.68,1
2.227644,0.031804,0.003287,0.04733,0,0.246,667,300.7,1
2.214196,0.031813,0.00331,0.046972,0,0.246,666.175,300.79,1
2.185176,0.031773,0.003315,0.047715,0,0.246,665.1,300.8,1
2.189458,0.03175,0.003285,0.047632,0,0.2364,665,300.8,1
2.19327,0.031762,0.003258,0.047315,0,0.23,664.675,300.8,1
2.170163,0.031731,0.003256,0.046661,0,0.246,663.85,300.8,1
2.146131,0.031368,0.003247,0.046935,0,0.246,663.7,300.8,1
2.132088,0.031578,0.003233,0.047029,0,0.246,662.775,300.8,1
2.136966,0.03178,0.003212,0.046615,0,0.2396,663.05,300.8,1
2.14267,0.031649,0.003217,0.046324,0,0.2462,663.125,300.89,1
2.139771,0.031409,0.003231,0.046308,0,0.2592,663.225,300.9,1
2.1203,0.031221,0.00324,0.045706,0,0.246,662.675,300.9,1
2.130794,0.031277,0.003254,0.046134,0,0.23,660.925,300.9,1
2.13706,0.031311,0.003254,0.046229,0,0.23,661.475,300.81,1
2.126166,0.031175,0.003273,0.046264,0,0.23,660.675,300.8,1
2.141116,0.030937,0.003248,0.046007,0,0.23,660.075,300.8,1
2.135605,0.031064,0.003242,0.045731,0,0.23,659.475,300.8,1
2.14595,0.031185,0.003265,0.044585,0,0.23,659.3,300.8,1
2.12884,0.031197,0.003264,0.04602,0,0.23,658.475,300.8,1
2.121253,0.031314,0.003247,0.046683,0,0.23,658.775,300.8,1
2.129559,0.031176,0.00324,0.04599,0,0.23,659.075,300.8,1
2.12901,0.031282,0.0032,0.046149,0,0.23,659,300.71,1
2.118022,0.031101,0.003192,0.046071,0,0.23,658.1,300.7,1
2.108611,0.031062,0.003181,0.045197,0,0.23,656.95,300.52,1
2.097616,0.031096,0.003197,0.045294,0,0.269,656.575,300.5,1
2.10746,0.030925,0.003197,0.045191,0,0.256,656.125,300.23,1
2.119464,0.030669,0.003157,0.045448,0,0.23,655.425,300.2,1
2.138591,0.030613,0.003138,0.045244,0,0.23,655.3,300.02,1
2.139326,0.030297,0.003144,0.046305,0,0.23,652.925,300,1
2.121209,0.030356,0.003143,0.047036,0,0.23,652.975,299.82,1
2.119399,0.030414,0.003109,0.04716,0,0.23,652.8,299.8,1
2.144072,0.03058,0.003097,0.047107,0,0.23,652.475,299.71,1
2.162632,0.029967,0.003112,0.046243,0,0.23,653.125,299.7,1
2.167176,0.029589,0.0031,0.046972,0,0.23,651.4,299.52,1
2.194208,0.029487,0.003066,0.047754,0,0.23,651.275,299.5,1
2.214125,0.029631,0.003049,0.048381,0,0.2885,651,299.32,1
2.224736,0.029717,0.003078,0.048731,0,0.23,650.475,299.3,1
2.207719,0.029539,0.003063,0.048783,0,0.269,650.175,299.3,1
2.201081,0.029644,0.003079,0.049307,0,0.23,649.725,299.3,1
2.220871,0.029878,0.003041,0.049201,0,0.23,648.2,299.3,1
2.194607,0.029846,0.003039,0.047862,0,0.23,647.525,299.3,1
2.193407,0.029488,0.003004,0.048079,0,0.23,647.425,299.21,1
2.176683,0.029332,0.002987,0.048228,0,0.23,647.6,299.2,1
2.179541,0.029649,0.002988,0.047957,0,0.256,647.425,299.2,1
2.171786,0.02944,0.002967,0.048096,0,0.243,647.375,299.2,1
2.17924,0.029021,0.002983,0.048448,0,0.256,647.625,299.02,1
2.187889,0.028719,0.002958,0.049486,0,0.23,647.475,299,1
2.183334,0.028698,0.002919,0.048175,0,0.269,647.375,298.73,1
2.197476,0.028524,0.002933,0.047762,0,0.23,646.9,298.7,1
2.186786,0.028555,0.002953,0.047414,0,0.23,645.975,298.52,1
2.18031,0.02868,0.002962,0.048484,0,0.23,645.125,298.5,1
2.20432,0.028597,0.002962,0.049431,0,0.23,645.275,298.32,1
2.222069,0.028803,0.002961,0.048496,0,0.256,645.175,298.3,1
2.217124,0.028589,0.00295,0.047992,0,0.23,645.975,298.21,1
2.205298,0.028377,0.002933,0.049353,0,0.23,644.15,298.2,1
2.202718,0.028528,0.002942,0.049517,0,0.2398,642.925,298.11,1
2.176844,0.028755,0.002921,0.048732,0,0.23,642.825,298.1,1
2.174235,0.028802,0.002936,0.048699,0,0.23,643.075,298.1,1
2.18162,0.02875,0.002936,0.048683,0,0.295,643.175,298.1,1
2.165663,0.028837,0.002901,0.048923,0,0.282,642.5,298.1,1
2.175296,0.028553,0.002878,0.047948,0,0.23,642.55,298.1,1
2.177762,0.028391,0.00289,0.047793,0,0.23,641.675,298.1,1
2.148995,0.028463,0.002869,0.047938,0,0.23,641.375,298.1,1
2.138688,0.028387,0.002855,0.048115,0,0.23,641.425,297.83,1
2.146419,0.028575,0.002859,0.047778,0,0.23,641.5,297.8,1
2.130596,0.02856,0.00281,0.047234,0,0.23,641.35,297.44,1
2.135128,0.028268,0.002786,0.047254,0,0.23,639.875,297.4,1
2.151028,0.028131,0.002785,0.047478,0,0.23,639.25,297.04,1
2.124359,0.028221,0.002753,0.047029,0,0.23,639.125,297,1
2.119101,0.027543,0.002764,0.0468,0,0.23,639.2,296.64,1
2.136574,0.027504,0.002767,0.048389,0,0.23,638.875,296.6,1
2.119053,0.027661,0.002784,0.047925,0,0.23,638,296.33,1
2.124714,0.027323,0.002768,0.046833,0,0.23,637.675,296.3,1
2.130012,0.027223,0.002753,0.047336,0,0.23,636.625,295.94,1
2.138522,0.027435,0.002737,0.047152,0,0.225,636.475,295.9,1
2.122667,0.02723,0.002746,0.047122,0,0.23,637.025,295.45,1
2.098606,0.027196,0.002746,0.0481,0,0.23,637.075,295.4,1
2.074524,0.027189,0.002751,0.047917,0,0.195,636.35,294.95,1
2.0544,0.027305,0.002765,0.046134,0,0.215,635.425,294.9,1
2.03996,0.027276,0.002776,0.044889,0,0.23,635.95,294.45,1
2.030687,0.027244,0.002772,0.044426,0,0.23,635.2,294.4,1
2.027656,0.027192,0.00279,0.044766,0,0.23,634.975,293.95,1
2.023612,0.027155,0.002776,0.044301,0,0.23,634.975,293.9,1
2.010645,0.027104,0.002765,0.044018,0,0.23,634.075,293.54,1
2.015253,0.026911,0.001807,0.044213,0,0.23,633.15,293.5,1
1.998765,0.02684,0.002033,0.044316,0,0.23,633.075,293.14,1
1.985977,0.026837,0.002901,0.044842,0,0.23,632.825,293.1,1
1.974775,0.026797,0.002831,0.043921,0,0.2168,631.675,292.83,1
1.96922,0.026893,0.002792,0.043812,0,0.2036,631.475,292.8,1
1.995614,0.02669,0.002764,0.043489,0,0.23,631.125,292.44,1
1.985868,0.026533,0.002734,0.043704,0,0.23,631.3,292.4,1
1.980256,0.026399,0.00274,0.043485,0,0.2168,631.5,292.13,1
1.966658,0.02621,0.002727,0.043348,0,0.23,631.277778,292.1,1
1.961573,0.026501,0.002704,0.043747,0,0.23,630.8,291.92,1
1.975691,0.026236,0,0.043632,0,0.23,629.825,291.9,1
1.977163,0.026142,0,0.043648,0,0.2168,629.9,291.72,1
1.976126,0.025844,0,0.043916,0,0.2036,629,291.7,1
2.207194,0.026227,-0.00069,0.042799,0,1.2264,602.325,285.22,1
2.309307,0.02353,-0.000749,0.054137,0,0.2622,604.3,285.4,1
2.331741,0.020969,-0.000785,0.079782,0,0.213,600.625,285.68,1
2.270531,0.019524,-0.000785,0.077628,0,0.213,601.6,285.8,1
2.16138,0.017246,-0.00077,0.056907,0,0.213,600.725,285.94,1
2.09804,0.017143,-0.000751,0.046831,0,0.213,601.675,286,1
2.128817,0.016852,-0.00072,0.044496,0,0.213,600.75,286.07,1
2.256655,0.016543,-0.000689,0.044996,0,0.2327,601.75,286.1,1
2.547683,0.016379,-0.000683,0.045268,0,1.2416,607.95,286.17,1
2.927922,0.016332,-0.000726,0.048152,0,1.7468,593.2,286.2,1
3.442283,0.016227,-0.000769,0.070222,0,2.0224,591.55,286.27,1
3.7848,0.014923,-0.000834,0.107522,0,2.2896,601.85,286.3,1
3.937467,0.014097,-0.000874,0.141594,0,0.6807,617.25,286.51,1
3.792798,0.012466,-0.000878,0.159454,0,0.213,602.35,286.6,1
3.406682,0.012146,-0.000835,0.128402,0,0.213,602.3,286.88,1
3.025544,0.011868,-0.000793,0.075184,0,0.213,601.775,287,1
2.690767,0.011772,-0.000754,0.052068,0,0.213,601.65,287.14,1
2.466784,0.011645,-0.000713,0.047175,0,0.213,601.1,287.2,1
2.308294,0.011602,-0.00068,0.045689,0,0.213,601.3,287.34,1
2.262255,0.011637,-0.000634,0.045684,0,0.213,600.875,287.4,1
2.397409,0.0117,-0.000616,0.044832,1.0471,1.4614,616.025,287.54,1
2.921975,0.01177,-0.000593,0.04456,1.8032,1.9026,603.5,287.6,1
4.458824,0.011893,-0.000551,0.062591,2.0264,0.2442,601.925,287.74,1
7.033471,0.01218,-0.000437,0.081711,2.1132,0.213,599.3,287.8,1
10.50997,0.015548,-0.000217,0.082244,2.3736,0.351,618.975,287.87,1
13.111826,0.027546,0.000053,0.155095,3.5878,0.377,979.775,287.9,1
14.355528,0.063123,0.000281,0.31212,5.9177,0.377,1581.875,288.04,1
14.734503,0.111798,0.00043,0.310771,8.3157,10.6516,2062.125,288.1,1
15.544051,0.157947,0.000739,0.16206,8.799,15.055,2072.4,288.31,1
16.579013,0.178477,0.001219,0.060511,8.5759,15.055,1596.425,288.4,1
17.324023,0.1769,0.001507,0.093333,8.3962,15.055,1698.375,288.61,1
18.167352,0.17004,0.001549,0.233652,10.0509,15.055,1977.65,288.7,1
19.661994,0.168979,0.001544,0.201239,11.5383,15.055,2182.575,288.84,1
20.684382,0.167986,0.001651,0.090582,11.5755,15.055,1765.85,288.9,1
21.510993,0.167702,0.001706,0.155248,11.7055,15.055,1726.3,288.83,1
22.137066,0.176336,0.001648,0.35014,13.5457,15.055,1990.75,288.8,1
23.551475,0.189444,0.001606,0.255298,15.281,15.055,2182.825,288.8,1
25.778206,0.197451,0.001731,0.109967,15.5346,15.055,1860.825,288.8,1
27.086846,0.197692,0.00189,0.154,15.7269,15.055,1682.05,288.87,1
26.715783,0.203148,0.00187,0.422636,17.332,15.055,1876.6,288.9,1
26.045369,0.21911,0.001751,0.396838,19.197,15.055,2081.5,288.97,1
27.414212,0.230623,0.00171,0.183302,20.387,15.055,1970.6,289,1
30.751904,0.225189,0.001756,0.077591,20.2754,15.055,1559.9,289.07,1
36.129567,0.211303,0.001882,0.242575,20.7711,15.055,1668.925,289.1,1
39.01992,0.205229,0.001999,0.525302,21.874,15.055,1774.55,289.1,1
38.733049,0.21426,0.002002,0.563218,23.5036,15.055,1905.775,289.1,1
35.994505,0.222244,0.001856,0.430527,24.7925,15.055,2029.5,289.17,1
32.627107,0.214078,0.0017,0.269539,26.2612,15.055,2076.925,289.2,1
30.698191,0.189476,0.001631,0.110551,26.0508,15.055,1665.875,289.27,1
28.652616,0.160168,0.001617,0.157787,25.6416,15.055,1500.775,289.3,1
26.257893,0.149396,0.001475,0.396081,26.0074,15.055,1538.475,289.65,1
23.434888,0.149663,0.001334,0.386153,26.2548,15.055,1559.15,289.8,1
21.808385,0.153294,0.001235,0.23461,25.84,15.055,1530.825,290.15,1
20.806116,0.144863,0.001159,0.166634,25.0774,15.055,1489.1,290.3,1
21.083169,0.125004,0.001093,0.17961,24.5633,15.055,1449.6,291,1
22.997448,0.098608,0.001079,0.204683,24.2351,15.055,1425,291.3,1
25.849131,0.081091,0.001163,0.219252,23.919,15.055,1403.35,291.93,1
29.341737,0.074384,0.001282,0.275771,23.6586,7.232,1406.275,292.2,1
31.983824,0.084523,0.001383,0.342758,23.981,7.232,1432.875,292.62,1
34.407477,0.105539,0.001395,0.341897,24.4953,7.232,1466.375,292.8,1
35.407699,0.116036,0.00134,0.339677,25.3378,7.232,1515.125,293.15,1
35.072172,0.1155,0.001286,0.32237,25.9454,7.232,1554.225,293.3,1
33.338683,0.105424,0.001229,0.297722,26.9365,7.232,1602.375,293.44,1
29.466389,0.087203,0.001145,0.263016,27.5997,7.232,1647.525,293.5,1
25.512571,0.071669,0.001109,0.221045,28.2933,7.232,1688.925,293.57,1
21.084023,0.057485,0.00118,0.171106,29.1798,7.232,1716.575,293.6,1
17.808064,0.04578,0.001351,0.127627,29.3162,7.232,1727.425,293.39,1
13.739117,0.038449,0.001785,0.107656,29.3285,7.232,1739.725,293.3,1
10.770551,0.034326,0.002284,0.08724,29.7934,7.232,1743.75,292.88,1
7.871129,0.032679,0.002473,0.05372,29.8676,7.232,1753.425,292.7,1
6.025392,0.032341,0.002332,0.032422,29.9543,0.164,1760,292.14,1
5.056254,0.031511,0.002154,0.01429,30.3072,0.164,1772.25,291.9,1
5.262662,0.028587,0.002318,0.005726,30.2762,0.164,1778.875,291.34,1
7.442181,0.024215,0.002821,0.006179,30.5862,0.164,1787.575,291.1,1
11.943074,0.022581,0.003336,0.04397,30.8962,0.164,1823.45,290.4,1
19.14558,0.023101,0.003741,0.101707,31.4231,0.164,1851.875,290.1,1
25.465935,0.03257,0.003916,0.147135,31.8628,0.164,1888.375,289.47,1
32.032339,0.066295,0.003823,0.325505,32.4762,0.164,1952.05,289.2,1
34.633036,0.108183,0.003498,0.439868,33.5422,0.164,2032.15,288.78,1
34.263546,0.150655,0.003182,0.363639,35.0044,0.164,2109.175,288.6,1
32.718757,0.166352,0.002902,0.288885,36.0268,0.164,2156.45,288.39,1
32.614962,0.157239,0.002748,0.227267,36.343,0.164,2176.725,288.3,1
34.908176,0.13552,0.002757,0.130296,36.7522,13.973,1968.1,288.3,1
39.615781,0.116298,0.002863,0.209115,36.2872,13.973,1614.6,288.3,1
44.103391,0.118245,0.002908,0.512801,36.6902,13.973,1618.475,288.65,1
46.316011,0.139558,0.002913,0.572155,37.316,13.973,1656,288.8,1
44.991443,0.158873,0.002883,0.503783,38.3632,25.928,1696.75,289.15,1
41.287632,0.164527,0.002702,0.473218,38.729,25.928,1740.825,289.3,1
38.509279,0.152331,0.00252,0.34911,39.2991,25.928,1763.025,289.37,1
38.310205,0.137801,0.002422,0.152063,40.743,25.928,1449.5,289.4,1
39.505658,0.151064,0.002365,0.211788,40.1602,0,1291.65,289.47,1
42.647006,0.22214,0.002355,0.425899,40.8292,14.793,1318.275,289.5,1
45.323479,0.320766,0.002353,0.597683,41.2566,14.793,1345.45,289.64,1
47.893109,0.419893,0.002347,0.727936,42.0316,14.793,1369.175,289.7,1
49.764557,0.459969,0.002363,0.802685,43.0104,14.793,1393.925,289.91,1
51.841987,0.437642,0.002382,0.849635,43.314,14.793,1420.875,290,1
53.409346,0.385325,0.002413,0.88075,44.2932,14.793,1445.6,291.19,1
54.821552,0.31286,0.002456,0.897924,45.142,14.793,1471.575,291.7,1
55.743403,0.255359,0.002493,0.909601,45.9786,20.631,1497.025,291.77,1
56.386916,0.202771,0.002557,0.915795,46.8958,20.631,1523.425,291.8,1
56.837542,0.164552,0.002621,0.928806,47.6147,20.631,1548.275,291.8,1
57.029732,0.132779,0.002673,0.941153,48.3459,20.631,1572.3,291.8,1
57.237511,0.112705,0.00273,0.960729,49.2754,20.631,1595.925,291.8,1
57.535655,0.096152,0.002787,0.970652,49.8825,20.631,1617.125,291.8,1
57.56585,0.084475,0.002853,0.977541,50.3719,20.631,1636.9,292.01,1
57.677082,0.075456,0.002919,0.984176,50.7934,20.631,1651.025,292.1,1
57.694528,0.069314,0.002988,0.989417,50.8863,20.631,1661.125,292.59,1
57.772789,0.064477,0.003057,0.993438,51.2955,21.287,1667.3,292.8,1
57.635425,0.061805,0.003121,0.998444,51.4194,21.287,1669.35,293.64,1
57.512211,0.059139,0.003184,1.001633,51.4814,21.353,1668.475,294,1
57.399678,0.056751,0.003254,1.003307,51.4566,21.353,1669.85,295.19,1
57.245589,0.056386,0.003306,1.003495,51.283,21.353,1670.75,295.7,1
57.332435,0.054949,0.003361,1.009112,51.3575,21.353,1670.4,296.82,1
57.231405,0.054221,0.003401,1.002949,51.6053,21.353,1671.425,297.3,1
57.280923,0.053822,0.003458,0.999619,51.438,21.304,1672.725,298.56,1
57.216003,0.053678,0.003519,1.006909,51.1964,21.304,1672.175,299.1,1
56.877752,0.053756,0.003565,1.011194,51.4691,21.304,1672.6,300.29,1
56.915108,0.053699,0.003626,1.015433,51.438,21.304,1672.975,300.8,1
57.075342,0.053813,0.003707,1.00551,51.661,21.304,1674.9,301.92,1
56.96738,0.055081,0.003796,0.981581,51.7477,21.304,1678.725,302.4,1
57.04115,0.057579,0.003864,0.972409,51.9027,21.369,1685.675,303.17,1
57.23802,0.061574,0.003941,0.970581,52.107,21.369,1695.725,303.5,1
57.256501,0.064992,0.003974,0.974525,52.4974,21.369,1707.65,304.06,1
57.228751,0.065536,0.003985,0.993468,53.0676,21.369,1722.45,304.3,1
57.389336,0.065639,0.003992,1.025029,53.458,21.369,1740.425,304.58,1
57.498317,0.064191,0.003995,1.034704,54.096,21.418,1759.35,304.7,1
57.445918,0.060957,0.004002,1.040143,54.4494,21.566,1781.225,304.77,1
57.577136,0.057575,0.004015,1.057611,55.2984,21.566,1799.6,304.8,1
57.582687,0.05414,0.004049,1.062798,55.9552,21.566,1818.2,304.94,1
57.57656,0.050971,0.004091,1.062341,56.4944,21.566,1837.55,305,1
57.774705,0.047466,0.004145,1.07287,57.0087,21.566,1856.875,305.07,1
57.996955,0.045778,0.004194,1.07562,57.5105,21.4481,1874.45,305.1,1
58.233736,0.04372,0.004257,1.076545,58.1734,21.336,1889.425,305.24,1
58.439153,0.041805,0.0043,1.078613,58.9854,21.336,1910.25,305.3,1
58.676045,0.041253,0.004323,1.080004,59.1465,21.336,1926.7,305.51,1
58.716846,0.041224,0.004324,1.087135,59.9396,21.336,1943.675,305.6,1
57.893464,0.039879,0.004281,1.091493,60.3425,21.336,1959.275,305.74,1
54.731496,0.039685,0.004264,1.095404,60.9435,21.336,1977.875,305.8,1
48.758122,0.038901,0.004229,1.102422,61.1975,21.336,1992.325,305.94,1
